label,text
1,"毎週 、 孫 の 写真 が メール で 送付 さ れて くる ので 、 プリンター で プリント して みる の が 楽しみです 。 この 用紙 は 割安 感 が あって 気に入って い ます 。
"
1,"昔 、 写真 館 で 現像 して いた 頃 の  写真 の 匂い 、 （ すっぱい 感じ ） も あり  まさに フジカラー プリント って 感じ で す  ４００ 枚 で １０００ 円 程度 は お 買い得 です 。  うち の ブラザー の 低 価格 の プリンタ でも  それなり に 印刷 でき ました 。  趣味 で は なく 、 みんな に 気軽に 配布 する  光沢 紙 と して 、 これ から ばんばん 印刷 し たい です 。
"
1,"色々な 用紙 の 中 で トラブル も なく 、 良い 写真 プリント 用紙 と 思い ます 。 印刷 後 の 懐かしい あの 印画紙 の 匂い と いい 安心 して 使い こんで い ます 。
"
1,"安定 して ます 。 安い し 写真 きれいだ し 問題 無し です 。 とても よい と 思い ます 。 ただ 、 当方 おおざっぱな ので こだわり 無い レベル で の 評価 です 。
"
1,"キヤノン の プリンタ と の 組み合わせ で 使用 して い ます 。  純正 紙 と くらべて も 値段 の 割に 画質 が いい ので 気に入って 使って い ます 。
"
1,"いつも お 店 で 買って おり ました が 、 今回 初めて こちら で 購入 し ました 。 いつも より お 安く 買えて 大 満足 です 。 もちろん 、 品質 も 問題 なし です 。
"
1,"色々な 写真 用紙 を 使い 試して きた が 、 所有 プリンター と の マッチング で メーカー 純正 紙 以上 の 白色 度 など に よる 満足の いく 色 再現 商品 である 。
"
1,"大変 、 きれいに 印刷 でき 、 満足 して おり ます 。  これ から も 、 使用 し たい と 、 思い ます 。  孫 も 大変に 喜んで おり ます 。
"
1,"旅行 や 孫 の 運動 会 、 発表 会 など 大量の 写真 を 作り ます 。 この サイズ と 数量 は 使って いて 安心です し 、 商品 も 安心な ので 気に入って おり ます 。
"
1,"発色 や 紙質 に 不満 は 何も あり ませ ん 。  たまって いた 写真 を プリントアウト し ました 。  切れた 頃 また 注文 予定 です 。
"
1,"メーカー 品 だ から 安心 、 お 徳用 、 安価 、 すぐ に 届く 。 他の メーカー の は 買った こと が ない ので 比較 は でき ませ ん が 、 とても いい と 思い ます 。
"
1,"記念 写真 と して コピー したり 、 大きく 引き伸ばす 時 の 、 ピント と か 色合い の チェツク 用  に して い ます が 、 期待 通り 色合い です 。
"
1,"現在 使って いる プリンター は 、 エプソン と ブラザー です が 、  どちら でも 無難な 写真 プリント が 出来 上がる ので 満足 して い ます 。
"
1,"ブラザー DCP-J957N で 印刷 した が 、 画質 ・ 用紙 送り ともに 満足 して いる 。  特に 白 が 冴えて いて 綺麗な 印刷 が 出来る 。
"
1,"近所 の 量販 店 より 、 かなり 安く 購入 でき ました 。  プリンター は CANON です が 、 純正 と 遜色 ない カラー で 満足 して い ます 。
"
1,"最近 は 安く なった なあ と 感心 して い ます 。  以前 は 他 社 の 用紙 を 使って い ました が  厚 さ が 厚く なって 値段 が 安く なって ます 。
"
1,"A4 等 の 大判 に プリント する 前 の チェック 印刷 に も 最適だ と 思い ます 。 仲間 の イベント 集合 写真 に も 使って い ます 。 Very  Good!
"
1,"他 社 品 と の 比較 を して い ませ ん ので 自己 満足で しか あり ませ ん が 、 いまどき の プリンター の 性能 も ある ため でしょう 、 すばらしい 出来 です
"
1,"厚み 充分 、 質 も 良い と 思い ます 。 安い ペラペラ の 写真 用紙 から これ に 変えたら きちんと きれいに プリント でき ました 。 とても 満足です 。
"
1,"デジカメ に 撮り ためた ３２０ 枚 ぶん を  今回  一気に プリント し ました  やや 薄 めの 紙 です が  品質 に は 問題 なし
"
1,"2 度 目 の 購入 です 。  お 財布 に 優しい 価格 な ので 助かり ます 。  印刷 も それなり に きれいな ので 問題 なく 使え ます
"
1,"家 用 に 子供 の 写真 に 使って い ます 。 とにかく 大量に 印刷 する ので 毎回 こちら を 利用 して い ます 。 品質 も 特に 気 に なる ところ は ない です 。
"
1,"今 まで 何 回 と なく 購入 し 使用 して い ます 、 紙 自体 の 白 さ も 白く 写真 の 表現 に も よる と 思い ます が 、 私 に は 気に入った 印画紙 の 一 つ です 。
"
1,"印画紙 の 中 に 「 厚手 」 と 記さ れて いて も 、 これほど の 厚手 印画紙 に 初めて 出会い ました 。 しっかり 手応え も あって 頼もしい 印画紙 です 。
"
1,"紙 の 質 は ちょっと 薄 目です が 、 値段 を 気 に せ ず ガンガン 印刷 して い ます 。  ５０ 枚 づつ 小分け さ れて いる の も 魅力 的です 。
"
1,"私 好み の 発色 と なり ます 。 厳密な 劣化 テスト は 行って い ませ ん が 、 壁 に 飾って いる 写真 は 、 そう 簡単に は 退色 し ない ような 感じ です 。
"
1,"子供 が デジカメ で 撮った 写真 を お 友達 に 配る の に 使って い ます 。 ( プリンタ に メモリ カード を 差し 込んで 勝手に 印刷 して 配って い ます )  低 コスト な ので ガシガシ 印刷 さ れて も 気 に なら ず 、 インク 代 の 方 が 心配に なる くらい です 。  芸術 的 作品 の 印刷 を さ れる 方 だ と 印刷 品質 が 気 に なる のでしょう が 、 自分 の ような 使い 方 で は 十分な 品質 でした 。
"
1,"最低 でも 3000 円 は する 商品 。  お 安く 提供 して いただき 、 感謝 です ね 。 本当に お 買い得 です ！ ！
"
1,"大変 きれいで 気に入り ました 。 プリンター に 合わせ なくて も 、 こんなに 綺麗だ と は ビックリ です 。 これ から も 注文 する と 思い ます 。
"
1,"売り 文句 通り の お 買い得 商品 です 。  気兼ね なく プリン と でき ます 。  その うえ 色 も 鮮やかで いい 用紙 です 。
"
1,"毎月 、 近所 の 人 に 頼ま れて カレンダー を 作って ます が この 用紙 が 一番 いい と 思い ます 。 金額 も 手ごろだ し 、 厚み も 気に入って ます 。
"
1,"孫 が 三 人 の いる ので 写真 の 印刷 に かかる ので とても 安く 買う こと が 出来て 良かった です 。  また 利用 し たい と 思い ます 。
"
1,"この ペ － パ － 以前 から 使用 して い ました が 、 今回 、 こちら から 購入 し ました 。  私 の 使用 目的 に 十分で 満足 して い ます
"
1,"Ａ ４ 版 の 写真 を プリント して 鑑賞 して おり ます 。 厚手で 光沢 も あり 、 発色 も 良い です 。 価格 も リーズナブルで 満足 して おり ます 。
"
1,"発色 が よく  人 肌 が きれいに 仕上がり ます 。 お 買い得 です 。 我が家 は キャノン プリンター で Ｌ 、 ハガキ ， ２ Ｌ と 使って い ます 。
"
1,"絹 目 調 なら 、 フジ が 一番 好きな 仕上がり に なり ました 。 キャノン や エプソン より 、 価格 も 安くて オススメ な プリント 用紙 です 。
"
1,"単価 が 安価です が 、 画像 は くっきり 、 はっきり で 、 インク メーカー の 純正 品 と 変わり ませ ん 。  レピ － ター です 。
"
1,"価格 は そこそこ でした 。  プリント ぐあい も 、 なかなか よかった です 。  まずまずの 結果 と なり ました 。
"
1,"プリント 紙 も 厚み あり 枚数 も 多い し 気兼ね なく プリント でき ます ので 助かり ます 。 ただ インク の 減り が 速い の が 悩み です ！ ！
"
1,"これ まで キヤノン の 純正 品 ばかり 使って い ました が 、 富士 フィルム の 製品 でも 違和感 が 無く 、 きれいに プリント でき ました 。
"
1,"富士 フイルム の 写真 光沢 紙 プレミアム は 光沢 。 紙 厚 申し分 なく 、 値段 が 安く 大 満足 でした 。 これ から も 使い たい と 思い ます 。
"
1,"エプソン 806 で 印刷 し ました が 、 問題 なく キレイに 印刷 でき ました 。  たくさん ある ので 、 安心 して 使え ます 。
"
1,"毎回 注文 して い ます 。  厚手の しっかり した 印画紙 で 光沢 の 良 さ も 間違い あり ませ ん ！ これ から も ズート 使わ せて 戴き ます ♡
"
1,"カレンダー を 作る つもりな んです けれども 、 予想 より 綺麗に 印刷 し ました 、 これ で 作ったら 、 もったいない な と 思って た 。
"
1,"とにかく 数多く プリント する ので 助かり ます 。 時間 の 経過 に よる 劣化 も あまり 見受け られ ない ので 品質 は よい と 思い ます 。
"
1,"絹 目 調 と 言って も 光沢 が ない だけ 。 どの プリンター でも 色調 は Goo ． 時折 出展 して い ます 。 価格 的に も 気にいって ます 。
"
1,"入荷 も 早く 、 Ａ ４ タイプ で この 価格 は 考え られ ませ ん 。 とにかく 安い です 。 プリント も とても 綺麗で 満足 して おり ます 。
"
1,"注文 する と 、 ２ ～ ３ 日 で 届く ので  とても 便利です 。  価格 の 少し 安く なって いる ので  お 得 感 も あり ます 。
"
1,"光沢 あり 、 店頭 で の 写真 と 変わら ない 仕上がり に 。 紙 で は ない 感じ です 。 現在 、 最 安値 でした ので 、 注文 いたし ました 。
"
1,"ジャンジャン 印刷 して い ます ！  思いっきり 使え ます ね 。  安い し とても いい 買い物 を し ました 。
"
1,"コスト パフォーマンス 抜群 。 ＬＬ 判 で 最も 安い 。 ブラザー の プリンター だ が 発色 も きれい 。 さすが フジフィルム である 。
"
1,"紙 色 の 白 と 光沢 感 が 綺麗で 購入 し 、 EPSON インク ジェットプリンター で グロス なし 印刷 で 綺麗に 発色 して い ます 。
"
1,"E 社 の 写真 用紙 から 買い 換えた のです が 、 こちら の 方 が 、 特に 黒 っぽい 色 など の 濃い 色 の 発色 が 良い ように 思い ます 。
"
1,"アマゾン で 購入 する と 最 安価 。 自宅 で 満足 できる 綺麗な プリント が できて 、 安心です 。 他の サイズ も 愛用 して い ます 。
"
1,"孫 の 写真 を 沢山 とる ため に 印 画用紙 が どれ だけ あつ て も 足り ませ ん リーズナブルに 良い もの を 求める こと が でき ました
"
1,"送料 込み で この 価格 は とても 安くて よかった で す  まだ 使って い ませ ん が 、 たぶん よさげな ので ☆ 5 個 です
"
1,"いつも 使用 して いる 用紙 な ので 、 今更 です が  発色 、 質感 、 光沢 すべて 気に入って い ます 。  ５
"
1,"写真 に して 人 に あげる の に 印刷 して み ました 、 たいへん きれいに 出来 上がって いる ので 安心 し ました 良かった です 。
"
1,"とにかく 純正 品 に 比べ 安い の が 魅力 。 写真 の プリント 状況 は 純正 品 と 変わら ず きれいに 出て い ました 。 大 満足 です 。
"
1,"フジフイルム しか 使って い ませ ん ！ でも 後 少し に なら ない と 中 々 買い ませ ん ！ でも 早く 届き ました 、 助かり ました 。
"
1,"ＦＵＪＩＦＩＬＭ は カメラ から 用品 まで 製造 する 歴史 ある 会社 で 信頼 性 が 高い と 普段 から 思って おり 購入 し ました 。
"
1,"が 安い 。  店 に 買い に 行く より 安い し 梱包 も しっかり して いた 。  また 利用 さ せて 頂き ます 。
"
1,"頼ま れ 注文 でした ので ， 使用 感 など 分かり ませ ん が ， 過剰 梱包 など は なく 適切で ， 商品 も 間違い あり ませ ん でした 。
"
1,"いつも 使って いる ので とても 助かる 。 純正 用紙 じゃ ちょっと 物足りない と いう 方 は 是非 一 度 試して みて ください 。
"
1,"実際 の 店舗 で 買えば この 値段 で は 買え ない ところ が 多い でしょう 。 残す 写真 が 必要な 方 は 購入 を お すすめ し ます 。
"
1,"マクロ レンズ アダプター PMLA-EP01  は 勘違い で 購入 故 評価 対象 に なら ず 、 その他 は それなり に 「 満足 」
"
1,"この シリーズ の 品物 は ほぼ 満足 できる 品物 であり 、 メーカー も しっかり して いる ので 安心です 。 安価 購入 に 感謝
"
1,"全く 問題 ない です 。  送料 に よって 安い 時 と 安く ない 時 が ある ので 注意 して ください 。
"
1,"老舗 メーカー の 製品 に して は リーズナブルな 価格 で 少し 不安 が あり ました が 、 仕上がり の 綺麗 さ に 大 満足 です 。
"
1,"プリンター が Ｃ 社 な ので 純正 品 や ＨＱ ペーパー の 廉価 品 と あれこれ 試し ました が 結局 コレ が 間違い あり ませ ん 。
"
1,"キャノン の プリンター で 使って い ます が 、 仕上がり も よく 、 コスト ・ パフォーマンス は 非常に 高い と 思い ます 。
"
1,"主人 の 想い出 の 写真 が 沢山 あって 、 これ は いっぱい 入って 手頃な 値段 で 助かり ました 。 印刷 して も キレイです ね
"
1,"発色 が 良く 写真 が 見違える ように 綺麗に 印刷 できる 。 単価 の 点 でも 街 の カメラ 屋 や 量販 電機 店 で 買う より 安い 。
"
1,"Pro Ａ ４ ～ Ａ ３ は 常用 して いる 写真 用紙 にて 、 ２０数 年 前 から コンテスト 用 と して 満足 して 使って おり ます 。
"
1,"こういう もの は ネット で 買う の が 一番 です ね 。  一番 安くて 、 店 に 行か なくて も いい のです から 。
"
1,"質量 、 値段 と 全て 良い と 思い ます 。  紙 も わりと しっかり して いて 、 アルバム に 収め やすい です 。
"
1,"流石 、 FUJI の プロ 仕様 。 文句なしの 色 です 。 また 、 プリンター の メーカー 問わ ず 綺麗な 色 だ と 思い ます 。
"
1,"通常 の スナップ 写真 の 使用 で 優れた コスト パフォーマンス を 発揮 し ます 。 長期 の 使用 に ついて は 未知 数 です 。
"
1,"低 価格 です が 、 発色 は 素人 に は 不満 あり ませ ん 。  大量に 使用 する ので 、 この 価格 は 助かり ます 。
"
1,"写真 用紙 初めて 購入  安く 購入 できて 助かり ました ！  孫 の 写真 沢山 印刷 でき ます 。
"
1,"安くて 写り も good  キャノン 純正 品 より 自分 的に は 、 こちら の 用紙 の 方 が 好きな 感じ です 。
"
1,"３ さつ 目 です 。 今 まで カメラ 屋 さん で 購入 して い ました が 、 自宅 で 手続き できる アマゾン で 購入 し ました 。
"
1,"商品 的に は 全く 問題 の ない お 得な ペーパー です 。 写真 を よく 撮影 する 人 は この お 得 品 を 購入 し べき です ね 。
"
1,"４００ 枚 が １ セット 納入 と 思って い ましたら 、 １００ 枚 ずつ の ４ セット の 為  安心 致し ました 。
"
1,"毎回 使って 居て 綺麗に 仕上がる し 、 値段 も 安く 買えて お 得です 。 矢 張り ４００ 枚 入り が お 勧め と 思い ます 。
"
1,"沢山 プリント する 為 に 価格 で 選び ました が 良品 です 。  純正 光沢 ゴールド と 併用 して い ます 。
"
1,"早速 、 プリント して 沢山の 人 たち に 配り ました 。 安価な ので 、 不安でした が 、 問題 なく 使用 して い ます 。
"
1,"写真 を 多く プリント する の に は 安値 にて 、 キャノン 純正 と 変わら ない フジフイルム さん の は 良い です ね 。
"
1,"いつも 使用 して いる 画 彩 が 安く 入手 でき 満足です 。  かなり の 枚数 使用 する ので 助かり ます 。
"
1,"現在 使用 中 の プリンター と 相性 が とても 良い  ６０ 枚 とっても お 得で す  どんどん プリント し すぎる か な
"
1,"以前 から この 写真 用紙 を 使用 して い ます 。 厚み 、 光沢 、 色 の 表現 性 など どれ を とって も 満足 して い ます 。
"
1,"いつも 同じ ﾒｰｶｰ の 用紙 を 使う ように して い ます 。 やはり 設定 を コロコロ 変更 する の は 面倒です から 。
"
1,"ちょうど 旅行 に 行った ので これ くらい ない と 印刷 が でき ない 。  いっぱい 入って て お とくです
"
1,"枚数 を 多く 出力 する ので とても 助かって い ます 。  普通の 写真 と 同じで 、 品質 も いい です 。
"
1,"直ぐに 届けて もらって しかも 店頭 より 安い ので 大変 満足です 。 こんど から こっち で 買おう か なぁ ・ ・ 。
"
1,"フイルム 時代 の ＦＵＪＩ の 色合い が ディジタル に なって も 同様に 出て くれる こと に 大 満足 して い ます 。
"
1,"写真 品質 と して は 、 問題 なく  大変 、 コスト が 安い ので 、 気に入った 写真 を 印刷 でき ます 。
"
1,"キャノン の プリンター です が 、 色 トビ ・ 色 ボケ も なく 、 厚紙 で かなり 写真 に 近い クォリティー です 。
"
1,"厚手で 光沢 、 ニジミ も すくなく とても よい です 。  ちょっと 使い たい 人 に お すすめ です 。
"
1,"とにかく 早く 必要だった ので 、 すぐ に きて 良かった です 。 店 に 買い に 行く より 楽で 、 早く 便利です 。
"
1,"継続 して 使用 して い ます 。 いつも 非常に キレイに 印刷 さ れ 、 厚手 も 魅力 です 。 お すすめ の 一 品 です 。
"
1,"天下 の フジフイルム です から ね 。 普通 が 良い 会社 です から ね 。  しかも お 徳用 プライス 。
"
1,"これ に プリント して プレゼント する と 、 色調 、 紙 の 質 （ 厚み ） ともに 相手 は 満足 し 喜んで くれ ます 。
"
1,"値段 が 安い 割り に 印刷 品質 が よく 、 満足 して い ます 。 通常 の 印刷 は これ で 十分で は ない でしょう か 。
"
1,"とても 満足 して おり ます 。  他 同等 品 と 比べて 安価でした ので 購入 さ せて 頂き ました 。
"
1,"こんなに は いって る のに お 得です よ ね !  まだ 使って ない のです が この お 得 感 に 満足 ！
"
1,"いろいろ 調べ ました が 、 アマゾン で 購入 する の が 一番 安い です 。 送料 も 無料 です し 、 お すすめ です
"
1,"まだ 、 使用 して ませ ん 。  大丈夫だ と 思い ます 。  今後 の 為 に 買い ました 。
"
1,"写真 屋 と 同 レベル の 綺麗 さ です 。  手頃な 値段 で １００ 枚 も ある ので また 購入 し ます 。
"
1,"他 メーカー の 製品 と 比べて 安価で 、 印刷 品質 も 良かった 。  写真 印刷 品質 も 良かった 。
"
1,"普段 使い は いつも これ です 。  この 値段 な のに この 質 なら 、 なにも 文句 は あり ませ ん 。
"
1,"十 分 良い 商品 です 。 何の 不満 も あり ませ ん 。  そんなに 高価で も ない のに 、 仕上がり は 綺麗で で エラー が 有り ませ ん 。  安物 を 買って 、 反り から 、 エラー が 続いて 、 ほとんど 捨てる 羽目 に なった こと が あり ました 。
"
1,"価格 も 機能 も 大変 よい 商品 でした 。  機会 が あり ましたら また よろしく お 願 し ます 。
"
1,"写真 倶楽部 で 例会 時 に 作品 を 印刷 して いる 。 結構 使い 勝手 が いい し 、 値段 も それなり で Good
"
1,"過去 何 年間 、 この 製品 のみ 使って い ます 、 の で 他の 製品 と 比較 出来 ませ ん が 、 満足 して い ます 。
"
1,"紙質 も 発色 も デイリー ユース に は 全く 問題 が 無く 、 とにかく 安い ので 、 気 に せ ず 印刷 でき ます 。
"
1,"こんな 値段 で 売って る こと に 驚き です 。  とても 綺麗に 印刷 できる ので 大 満足 です 。
"
1,"きれいで 、 しっかり して いて 価格 も お手 頃 。 しかも 送料 込み 。  感謝 いっぱいです 。
"
1,"とても 気に入って い ます 良い 製品 です 、 製品 の 当たり 外れ が 有り ませ ん 品質 が 安定 して い ます 。
"
1,"価格 の 安 さ と メーカー ブランド 印画紙 ベース と いう こと で 、 安定 して い ます 。 いい と 思い ます 。
"
1,"富士 フイルム の 紙 は 色調 等 すべて に おいて さすが と 思わ せる もの が ある 。 今後 も 使い 続け たい 。
"
1,"品質 の 点 で 安心 して 使え ます 。 出来栄え の チェック に は L サイズ で ちょうど 良い と 思い ます 。
"
1,"安くて 最高に 嬉しい 商品 だ と 思い ます 。 仕上がり も 良く これ から も リピート し たい と 思い ます
"
1,"Valu の L サイズ は 紙 厚 も 程よく 顔料 インク の プリンター で の 仕上がり も とても 良い です 。
"
1,"急な 必要に 駆られた 折 に つけ 、 価格 に ついて も 早急な 対応 に 関して も いつも 感謝 して い ます 。
"
1,"とても 良かった ので 今後 も 利用 し たい 。 自分 の 欲しい 物 が 自宅 で しかも 格安で 届く ので 感激 ！
"
1,"白い 花 など を 印刷 した とき きれいに 再現 さ れる ので 花 を 撮って いる 私 と して は 重宝 して いる 。
"
1,"お すすめ は 、 写真 を 少し 印刷 する 方 に お すすめ  この 商品 とっても 気に入り ました
"
1,"量販 店 で の 価格 より 、 断然 安い し メーカー 品 。 配送 も しっかり 追跡 できた し 、 安心 購入 です 。
"
1,"気に入った 写真 を Ａ ３ で プリント を 、 たまに する と 同じ 写真 でも インパクト が 有り ます ね 。
"
1,"集合 写真 など に 良く 使う サイズ です が 、 人 の 顔 も 輪郭 も しっかり 出て 気に入って おり ます 。
"
1,"フジフイルム は  信頼 性 が 高い ので  大変 満足 して い ます 。  また 購入 し ます 。
"
1,"こども の 写真 を よく とる ので 、 気に入った 物 を プリント する の に 使って い ます 。 お 得です 。
"
1,"お 値段 も 安く 送料 無料 で 購入 できた ので よかった です 。  配送 も 早かった です 。
"
1,"富士 フィルム さん の 製品 は 安心 感 も あり ます し 、 仕上がり も 非常に きれいで 満足 して ます 。
"
1,"とても 良い 商品 です 。 同じ 物 が 大型 電気 店 に 売って ます けど 、 とても 安く 購入 でき ました 。
"
1,"コンパクト に 入って いて いる ので  場所 を 取ら ないで  たすかり ます  写真 も きれいに  印刷 でき ました  この 値段 で  この ボリュ － ム  いっぱい 印刷 でき ました  ありがたい です
"
1,"いつも 愛用 して い ます 。 沢山 プリント する ので たすかり ます 。 ありがとう ございました 。
"
1,"家電 量販 店 で 高く アマゾン で 検索 して 安くて 、 買い ました 。  色 鮮やかです 。
"
1,"孫 の 運動 会 、 学芸 会 結構 しよう し ます 。  とても きれいに プリント でき 重宝 して い ます 。
"
1,"紙 の 質 が 比較的 柔らかい ように 感じ 、 使い 易い と 思い ます 。 ただ 、 ちょっと 高い です ね 。
"
1,"良い 商品 に 出会え ました 。  品質 、 コスト パフォーマンス 共々 さいこう です 。
"
1,"Ｌ 版 ４００ 枚 で 価格 も 手ごろな ので 、 お 得です 。 他 より も 安く 購入 できた ので 満足です 。
"
1,"１  以前 から 使用 して いる が 、 色 が くっきり 見た目 が 綺麗 ！  ２  値段 も 安い
"
1,"極 あり ふれた 普通の プリンタ でも 、 簡単に きれいな 写真 ライク の プリント が 得 られ ます 。
"
1,"やはり 厚 さ が ある と 、 写真 に 重 み が 出 よる ような 気 が し ます 。 艶 感 も 、 とても 良い です 。
"
1,"値段 も 安く プリント の 色 も 問題 あり ませ ん 、 試し プリント に は もってこいだ と 思い ます 。
"
1,"大 容量 な ので 、 コスパ 高 で 満足 して ます ！ ！ ！  また 、 次回 購入 し ます ！ ！ ！
"
1,"艶 も 色 味 も 結構です 。 これ から も 購入 した と 思い ます 。 良い 製品 の 提供 を お 願い し ます 。
"
1,"安かった か どう か 良く わかり ませ ん が 、 まあ こんな もん でしょう ね 。 印刷 問題 なし です 。
"
1,"自宅 の プリンタ で デジカメ の 写真 を 印刷 する ため に 購入 し ました 。 枚数 は 多い です が 、 一 度 購入 して おけば 、 長 期間 、 割安で 利用 できる ので 、 満足 して い ます 。 写真 の 色 や 保存 性能 は 、 メーカ 品 で 安心 でき ます 。
"
1,"安く 買えて 、 すぐ に 届けて もらって 、 良かった です 。 きれいに 写真 が 印刷 でき ました 。
"
1,"いつも 使用 して い ます が 、 コスト パフォーマンス に 優れた 用紙 です 。 普通に 綺麗です 。
"
1,"A3 な のに 画質 が 最高です 、 きめ が 細かく 、 鮮明です 、 再度 購入 し たい と 思って ます 。
"
1,"ほか の 紙 も 利用 する けど 、 一番 安定 して いる ような 気 が して これ ばかり 使って い ます 。
"
1,"しかも きれいに 印刷 でき ます ので 、 とても 重宝 して おり ます 、 是非 次回 も 購入 し ます 。
"
1,"金額 が 安い のり クオリティー は とても 良い です 。  いつも 使用 して い ます 。
"
1,"安い  ＫＧ サイズ は 大型の ホーム センター でも 置いて ない 所 が あり ます 。 あんしんです
"
1,"安い プリンター でも キレイに 仕上がり ました 。  特に 不満 は なく 、 満足です
"
1,"１００ 枚 買って も すぐ なくなって しまう ので  ４００ 枚 入り を 買い ました 。 多い です ね
"
1,"もう この 値段 で この 枚数 。  ネット で かなり 探し ました が 、 問題 あり ませ ん 。  数百 円 の 差 であれば 、 アマゾン で 決済 に し ました 。  やはり 安心 でき ます 。
"
1,"まさに 「 お 買い得 」 でした 。  すぐ に 配送 さ れ ました し 、 助かり ました 。
"
1,"箱 が 色褪せて いた けど 、 印刷 が 綺麗で 大 満足な 仕上がり です 。 又 、 購入 し たい です 。
"
1,"きれいに 印刷 できて 安くて たすかり ます 。 また 、 なくなり ましたら 購入 し たい です 。
"
1,"富士 の 製品 だ から 間違い 御座いませ ん 安心 して 使用 して ます 。 今後 も お 願い し ます 。
"
1,"満足の いっぴん です 。 また リピート する と おもい ます ので 値段 を さげて ください ｗ 。
"
1,"用紙 の 厚み も 十 分 あり 格安で お 得でした 。 経 年 に よる 退色 に ついて は わかり ませ ん 。
"
1,"写真 が きれいに 印刷 さ れ 、 大変  満足です 。 次 も 機会 あれば 購入 し ます 。
"
1,"普通の 写真 印刷 なら 十分です 。 特別な 写真 の 時 は 別な 印紙 と 使い分け を して い ます 。
"
1,"素人 な ので 詳しい 違い は わかり ませ ん が 仕上がり ・ 値段 を 総合 して みれば 問題 なし 。
"
1,"もっと 高い 写真 用 の が ある か と 思い ます が 、 我が家 は これ で 十分です 。 綺麗です よ 。
"
1,"コスト パフォーマンス が 、 高くて いい ！  うち の 家族 に は ぴったりです 。
"
1,"普通に 使う 分 に は かなり お 買い得 だ と 思い ます 。  安くて 助かり ました 。
"
1,"安くて 、 いっぱい ！ 普通に 綺麗です 。  安い し 、 綺麗 し 、 また 買い ます 。
"
1,"値段 も お 手頃で 商品 も いい もの でした 。  また 購入 し たい と 思い ます 。
"
1,"評判 通り の 製品 で 満足です 。  安い し 色 も きれい 。 定番 だ と 思い ます 。
"
1,"綺麗に 印刷 も さ れて 満足で す ｡  枚数 も 多く お 値段 も 安く 助かり ます ｡
"
1,"良かった です 〜 とにかく 写真 が きれて で す また 購入 予定 で す 格安だ から 助かり ます
"
1,"お 安い の に 普通に 使え 、 画質 も 十 分 よかった です 。 リピート し たく なる 製品 です 。
"
1,"とても きれいに 印刷 が でき とても いい 品質 だ と 思い ます 。 値段 も 安い と 思い ます 。
"
1,"ＥＰＳＯＮ プリンター 使用 で 写真 は この 用紙 が 一番 あって いる 。 値段 も 手頃です 。
"
1,"キャノン プリンタ で 使用 して い ます が 、 光沢 も あり 、 とても 綺麗に 印刷 でき ます 。
"
1,"家 で 現像 する の に 購入 し ました 。  安く 購入 できて 、 満足 して い ます 。
"
1,"今回 アマゾン で 上記 用紙 を 購入 して 満足 を して い ます 。 次回 も 注文 を し たい です 。
"
1,"フジ の 印画紙 は 私 の プリンター に 合い ます 。 プリンター メーカー 品 より 良い です 。
"
1,"やはり これ で ない と ！ 写真 の 色 が キレイです 。 なくなったら 、 また 買わ なくて は ！
"
1,"素人 な ので 難しい 事 は わかり ませ ん 。 綺麗に プリント でき ました から 宜しい です 。
"
1,"紙 の 白 さ も よく 、 プリント の で は 上がり も よくて 大変 気に入って 使用 して い ます 。
"
1,"とても キレイで 満足 して ます 。 素人 に は 十分な 品質 。 これ 以上 は 必要 ない です 。
"
1,"これ だけ 入って る と 使い道 に も 悩み ます が 、 質 も 含め 良かった と 思い ます 。 この
"
1,"綺麗な 写真 が でき ます 。 たくさん 入って いる ので 、 しばらく は  使え そうです 。
"
1,"厚み と いい 、 光沢 具合 と いい 、 大事な 画像 の プリント に 適して いる と 思い ます 。
"
1,"デジカメ で 撮った 写真 を プレゼント する ため に ちょっと 節約 して お家 プリント 。
"
1,"とっても 安い と 思い ます 。 Ｌ サイズ ４００ 枚 で この 値段 なら 何 回 でも 買い ます 。
"
1,"何の 問題 も なく 使えて ます 。 納期 も 速かった です 。 何の 問題 も ない 取引 でした 。
"
1,"値段 が 安く 、 じゃぶじゃぶ と 普段 焼き に 使用 して おり まり 、 助かって おり ます 。
"
1,"とても 発色 性 が 良く 重宝 した ます 。 また 何 か あり ましたら 宜しく お 願い し ます 。
"
1,"品質 も 良く 、 本当に お 買得 でした 。 次回 も この 商品 に 近い もの を 探し たい です 。
"
1,"写真 を 印刷 する に は これ が 一番 綺麗に 出力 出来 ます 。 色 落ち も 少なくて 満足です
"
1,"通常 に 店舗 で 買う より も 安く 購入 でき 直ぐ 使う 事 が できた ので 大変 助かり ました
"
1,"市販 で は あり え ない やす さ に びっくり 。  毎回 まとめ 買い して ます 。
"
1,"買って よかった 。  何気ない 写真 の 保存 でも しっかり 残して くれる 。
"
1,"インク ジェット ペーパー の 中 で は 色調 、 階 調 、 解 像 力 等 あらゆる 面 で 優秀です 。
"
1,"写真 を プリント する の に 安い 価格 で 少し 不安 が あった が 何の 異常 も なく ６０ 枚 ぐらい 一気に プリント した 。  次 から も これ を 注文 し たい と 思って い ます 。
"
1,"いつも は 別 会社 の もの です が 、 この pro は , まずまずだ と 気に入り ました 。
"
1,"大量に は いって この 安 さ ！ よく 使う ので 大量に 購入 し ました また たのみ ます 。
"
